range_days;current_start;current_end;previous_start;previous_end;row_scope;period_presence;page;query;clicks;impressions;ctr;position;previous_clicks;previous_impressions;previous_ctr;previous_position;delta_clicks;delta_impressions;delta_position;post_id;post_title;page_type;seo_title;seo_description;canonical;in_sitemap;noindex;word_count;non_target_query
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/b2b-solar-leads/;"pv termine b2b";0;73;0,0000;5,10;0;52;0,0000;4,98;0;21;0,12;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1416;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/b2b-solar-leads/;pv-leads;0;1;0,0000;50,00;0;2;0,0000;51,00;0;-1;-1,00;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1416;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/b2b-solar-leads/;"pvb vertrieb";0;1;0,0000;60,00;0;1;0,0000;69,00;0;0;-9,00;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1416;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/b2b-solar-leads/;"qualifizierte pv leads";0;2;0,0000;62,00;0;1;0,0000;49,00;0;1;13,00;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1416;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/b2b-solar-leads/;"solar b2b";0;15;0,0000;56,73;0;7;0,0000;50,71;0;8;6,02;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1416;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/b2b-solar-leads/;"solar lead generation";0;3;0,0000;61,33;0;3;0,0000;54,00;0;0;7,33;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1416;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/b2b-solar-leads/;"solar lead generator";0;1;0,0000;88,00;0;1;0,0000;72,00;0;0;16,00;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1416;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/b2b-solar-leads/;"solar leads";0;8;0,0000;56,63;0;20;0,0000;43,80;0;-12;12,83;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1416;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/b2b-solar-leads/;"solar leads kaufen";0;29;0,0000;72,14;0;11;0,0000;55,45;0;18;16,68;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1416;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/b2b-solar-leads/;solarleads;0;1;0,0000;40,00;0;1;0,0000;35,00;0;0;5,00;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1416;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/b2b-solar-leads/;"solarstrom b2b";0;4;0,0000;63,25;0;1;0,0000;42,00;0;3;21,25;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1416;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;current_only;https://hasimuener.de/b2b-solar-leads/;"strom leads gewerbe";0;1;0,0000;54,00;0;0;;;0;1;;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1416;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"check fox";0;1;0,0000;25,00;0;0;;;0;1;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"check fox seriös";0;39;0,0000;6,23;0;18;0,0000;7,28;0;21;-1,05;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;checkfox;0;10;0,0000;17,00;0;3;0,0000;22,00;0;7;-5,00;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox bewertung";0;23;0,0000;10,70;0;46;0,0000;10,59;0;-23;0,11;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox erfahrung";0;34;0,0000;8,50;0;4;0,0000;9,00;0;30;-0,50;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox hörgeräte erfahrungen";0;1;0,0000;1,00;0;0;;;0;1;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox photovoltaik";0;3;0,0000;9,33;0;5;0,0000;14,00;0;-2;-4,67;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox photovoltaik seriös";0;32;0,0000;7,59;0;7;0,0000;6,71;0;25;0,88;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox pro leads";0;9;0,0000;10,00;0;8;0,0000;9,38;0;1;0,63;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox seriös";0;524;0,0000;8,51;0;257;0,0000;8,72;0;267;-0,20;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox seriös erfahrungen";0;14;0,0000;7,86;0;5;0,0000;8,00;0;9;-0,14;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox service gmbh";0;1;0,0000;28,00;0;2;0,0000;24,00;0;-1;4,00;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox service gmbh erfahrungen";0;4;0,0000;9,25;0;0;;;0;4;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox solar";0;21;0,0000;10,71;0;5;0,0000;10,00;0;16;0,71;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox solar seriös";0;6;0,0000;5,50;0;2;0,0000;3,50;0;4;2,00;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox wärmepumpe";0;4;0,0000;10,00;0;8;0,0000;12,00;0;-4;-2,00;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox.de seriös";0;1;0,0000;11,00;0;0;;;0;1;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;checkfoxpro;0;12;0,0000;8,25;0;0;;;0;12;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"erfahrungen checkfox";0;1;0,0000;9,00;0;1;0,0000;7,00;0;0;2,00;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"erfahrungen mit checkfox";0;5;0,0000;9,40;0;1;0,0000;9,00;0;4;0,40;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;erfahrungsberichte;0;2;0,0000;2,50;0;0;;;0;2;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;solar;0;1;0,0000;4,00;0;0;;;0;1;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"was ist checkfox";0;20;0,0000;9,50;0;7;0,0000;10,29;0;13;-0,79;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"was ist checkfox seriös";0;6;0,0000;7,33;0;0;;;0;6;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"wer ist checkfox";0;6;0,0000;9,33;0;2;0,0000;10,00;0;4;-0,67;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/design-ist-mehr-als-aesthetik/;"ästhetik und funktionalität im design verbinden";0;22;0,0000;16,55;0;2;0,0000;18,50;0;20;-1,95;13492;"Design ist kein Geschmack. Es ist Architektur.";post;"Design ist mehr als Ästhetik – Bedeutung, Wirkung & Praxis";"Warum Design Erwartungen, Verhalten und Vertrauen prägt – digital wie physisch. Geschichte, Psychologie, Semiotik, Ethik & Business-Impact.";https://hasimuener.de/design-ist-mehr-als-aesthetik/;1;0;2161;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;current_only;https://hasimuener.de/design-ist-mehr-als-aesthetik/;"ästhetisch orientiertes design";0;5;0,0000;20,00;0;0;;;0;5;;13492;"Design ist kein Geschmack. Es ist Architektur.";post;"Design ist mehr als Ästhetik – Bedeutung, Wirkung & Praxis";"Warum Design Erwartungen, Verhalten und Vertrauen prägt – digital wie physisch. Geschichte, Psychologie, Semiotik, Ethik & Business-Impact.";https://hasimuener.de/design-ist-mehr-als-aesthetik/;1;0;2161;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;current_only;https://hasimuener.de/e3-new-energy/;"e3 new energy wärmepumpe erfahrungen";0;1;0,0000;18,00;0;0;;;0;1;;0;"Legacy Redirect";legacy_redirect;;;https://hasimuener.de/case-study-solar-leadgenerierung/;0;0;0;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;current_only;https://hasimuener.de/ergebnisse/;"seo weener";0;1;0,0000;91,00;0;0;;;0;1;;14883;Ergebnisse;page;"Ergebnisse & Case Studies | WordPress, SEO, CRO";"Ergebnisse aus WordPress-, SEO-, Tracking- und CRO-Projekten: Case Study eines PV-Installationsbetriebs, Systemlogik und konkrete nächste Schritte.";https://hasimuener.de/ergebnisse/;1;0;233;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;current_only;https://hasimuener.de/glossar/canonical-url/;"canonical url";0;1;0,0000;37,00;0;0;;;0;1;;14959;"Canonical URL";glossary_term;"Canonical URL: Definition und typische Fehler | Haşim Üner";"Canonical URL erklärt: Was der Tag bewirkt, wo häufige Fehler liegen und warum technische SEO mehr ist als nur ein einzelner Head-Tag.";https://hasimuener.de/glossar/canonical-url/;1;0;357;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/kunden-gewinnen-solarteure/;"einfachsolar portal";0;2;0,0000;83,50;0;1;0,0000;71,00;0;1;12,50;15202;"Kunden gewinnen für Solarteure – ohne Portal-Leads";page;"Kunden gewinnen für Solarteure – ohne Portal-Leads";"Wie Solarteure & Wärmepumpen-Anbieter systematisch Kunden gewinnen – ohne DAA, Aroundhome oder Check24. Case Study: über 85 % niedrigerer CPL.";https://hasimuener.de/kunden-gewinnen-solarteure/;1;0;817;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;current_only;https://hasimuener.de/lead-funnel-solar/;"solar funnels";0;2;0,0000;62,50;0;0;;;0;2;;15201;"Lead-Funnel Solar – Pillar-Page";page;"Lead-Funnel Solar & Wärmepumpe – Aufbau für B2B-Marketing";"Lead-Funnel-Architektur für Photovoltaik- und Wärmepumpen-Anbieter: vom Erstkontakt zur qualifizierten Anfrage. Vorqualifizierung, Lead-Scoring, CRM-Übergabe.";https://hasimuener.de/lead-funnel-solar/;1;0;687;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/lead-funnel-solar/;"solar lead funnels";0;6;0,0000;77,17;0;8;0,0000;74,50;0;-2;2,67;15201;"Lead-Funnel Solar – Pillar-Page";page;"Lead-Funnel Solar & Wärmepumpe – Aufbau für B2B-Marketing";"Lead-Funnel-Architektur für Photovoltaik- und Wärmepumpen-Anbieter: vom Erstkontakt zur qualifizierten Anfrage. Vorqualifizierung, Lead-Scoring, CRM-Übergabe.";https://hasimuener.de/lead-funnel-solar/;1;0;687;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;current_only;https://hasimuener.de/qualifizierte-pv-anfragen/;"deine photovoltaik leads";0;2;0,0000;64,00;0;0;;;0;2;;15205;"Qualifizierte PV-Anfragen – Vier Merkmale für hochwertige Leads";page;"Qualifizierte PV-Anfragen: 4 Merkmale guter Solar-Leads";"Vier Merkmale einer qualifizierten Photovoltaik-Anfrage: Intent, Exklusivität, Vorqualifizierung, Echtzeit — mit Praxisbezug aus einer Case Study.";https://hasimuener.de/qualifizierte-pv-anfragen/;1;0;744;0
28;2026-08-05;2026-09-01;2026-07-08;2026-08-04;query_page;both;https://hasimuener.de/qualifizierte-pv-anfragen/;"pv projektanfragen";0;1;0,0000;61,00;0;1;0,0000;59,00;0;0;2,00;15205;"Qualifizierte PV-Anfragen – Vier Merkmale für hochwertige Leads";page;"Qualifizierte PV-Anfragen: 4 Merkmale guter Solar-Leads";"Vier Merkmale einer qualifizierten Photovoltaik-Anfrage: Intent, Exklusivität, Vorqualifizierung, Echtzeit — mit Praxisbezug aus einer Case Study.";https://hasimuener.de/qualifizierte-pv-anfragen/;1;0;744;0
